museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telfono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
683,Museo Municipal de Antropologia e Historia Malintzin 1524,Arqueologia,1977-10-01,Ayuntamiento de Huiloapan de Cuauhtemoc,30,Veracruz de Ignacio de la Llave,74,Huiloapan de Cuauhtemoc,1,HUILOAPAN DE CUAUHTEMOC,Av. Hidalgo 3,Centro,94780,,,,claudiaalcantara_archivo@hotmail.com,,-97.17055,18.80979,http://sic.gob.mx/ficha.php?table=museo&table_id=683,2017-05-04 10:42:26223
134,Museo de Sitio de El Zapotal,Arqueologia,1978-01-01,Secretaria de Cultura/INAH,30,Veracruz de Ignacio de la Llave,75,Ignacio de la Llave,5,EL ZAPOTAL NUMERO UNO,Independencia s/n,Zona Arqueologica El Zapotal,95240,,http://www.inah.gob.mx/red-de-museos/221-museo-de-sitio-de-el-zapotal,,esteban_rodriguez@inah.gob.mx, juancarlos_yepez@inah.gob.mx,0,0,,2017-05-04 10:39:29224
767,Museo de Antropologia de Xalapa (MAX),Arqueologia,1986-10-29,Universidad Veracruzana,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,XALAPA-ENRIQUEZ,Av. Xalapa s/n,Col. Unidad Magisterial,91010,,http://www.uv.mx/max,,museo@uv.mx, mordonez@uv.mx,-96.9299,19.55106,,2017-03-10 12:13:40223
180,Museo Comunitario de la Fauna de Veracruz,Ciencia y tecnologia,1993-06-26,"Patronato para el Parque Ecologico Macuiltepetl, A.C.",30,Veracruz de Ignacio de la Llave,87,Xalapa,1,XALAPA-ENRIQUEZ,"Domicilio conocido, Cima del Parque",Col. Progreso Macuiltepetl,91130,,http://macuiltepetl.org/museo-de-la-fauna-de-veracruz/,,museofaunaveracruz@yahoo.com.mx, aguilar.sergio@gmail.com,-96.92019,19.54798,,2017-03-10 12:39:21223
776,Museo Interactivo de Xalapa (MIX),Ciencia y tecnologia,1992-11-12,Gobierno del Estado de Veracruz,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,XALAPA-ENRIQUEZ,Av. Rafael Murillo Vidal 1735,Cuauhtemoc,91069,,http://www.mix.org.mx,,anitaesmix@hotmail.com,mix_xalapa,-96.89432,19.51874,http://sic.gob.mx/ficha.php?table=museo&table_id=776,2017-05-04 10:27:09224
1263,Museo Casa de Xalapa,Historia,2011-05-26,Ayuntamiento de Xalapa,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,XALAPA-ENRIQUEZ,J.J. Herrera 7,Centro,91000,,,http://www.facebook.com/pages/Museo-Casa-de-Xalapa/176935742362081,museocasadexalapa@hotmail.com,,-96.92436,19.52635,http://sic.gob.mx/ficha.php?table=museo&table_id=1263,2017-05-04 10:42:26224
1262,Museo de San Rafael Guizar y Valencia,Historia,2008-10-17,Antiguo Palacio Episcopal. Arquidiocesis de Xalapa,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,XALAPA-ENRIQUEZ,Juarez  70,Centro,91000,,http://www.rafaelguizar.org,,causasdelossantos@live.com,,-96.92345,19.52918,http://sic.gob.mx/ficha.php?table=museo&table_id=1262,2017-05-04 10:39:29225
901,Museo en Honor a los Bomberos,Ciencia y tecnologia,2004-08-05,"Patronato de Bomberos de Xalapa, A.C.",30,Veracruz de Ignacio de la Llave,87,Xalapa,1,XALAPA-ENRIQUEZ,Ernesto Ortiz Medina 5,Col. Obrero Campesina,91020,,,,museo@bomberosxalapa.org, piscis121@hotmail.com,-96.92804,19.54234,,2017-03-10 12:13:40224
1615,Unidad de Manejo Ambiental  Xalapa,Ciencia y tecnologia,2010-08-20,Ayuntamiento de Xalapa,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,XALAPA-ENRIQUEZ,Av. Manuel Avila Camacho s/n,Centro,91000,,https://www.facebook.com/uma.xalapa,,snakpsus@yahoo.com,,-96.93065,19.53229,http://sic.gob.mx/ficha.php?table=museo&table_id=1615,2017-03-10 12:39:21224
175,Pinacoteca Diego Rivera,Arte,1998-04-21,Instituto Veracruzano de la Cultura,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,XALAPA-ENRIQUEZ,J.J. Herrera 5,Centro Historico,91000,,https://es-la.facebook.com/PinacotecaDiegoRivera.IVEC,,pinacotecadiegorivera@gmail.com, ivec.sap.gob.ver@gmail.com,-96.92436,19.52657,,2017-05-04 10:27:09225
268,Museo Comunitario de Jamapa,TND,1000-01-01,Comunitario independiente,30,Veracruz de Ignacio de la Llave,90,Jamapa,1,JAMAPA,Domicilio conocido s/n,,94260,,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=268,2017-05-04 10:42:26225
1783,Museo del Danzante Xiqueño,Antropologia,2015-09-06,Instituto Veracruzano de la Cultura/Casa de la Cultura de Xico,30,Veracruz de Ignacio de la Llave,92,Xico,1,XICO,Hidalgo 76,Centro,91240,,https://www.facebook.com/danzasxico?fref=ts,,dir.turismo.xico@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1783,2017-05-04 10:39:29226
1762,Museo del Vestido de Santa Maria Magdalena,Antropologia,1999-01-01,Parroquia de Santa Maria Magdalena,30,Veracruz de Ignacio de la Llave,92,Xico,1,XICO,Av. Hidalgo s/n,Centro,91240,,https://www.facebook.com/museo.mariamagdalena/about,,xico042010@hotmail.com,,-97.01165,19.42276,http://sic.gob.mx/ficha.php?table=museo&table_id=1762,2017-03-10 12:13:40225
420,Museo de Arte del Estado de Veracruz (Antiguo Oratorio de San Felipe Neri),Arte,1992-11-27,Instituto Veracruzano de la Cultura,30,Veracruz de Ignacio de la Llave,118,Orizaba,1,ORIZABA,Av. Oriente 4 num. 1262 esq. Calle Sur 23 y 25,Centro,94300,,https://es-es.facebook.com/MAEVorizaba,http://litorale.com.mx/ivec/recintos.php?id=11,milekoprivitza@yahoo.com.mx,,-97.09339,18.85059,http://sic.gob.mx/ficha.php?table=museo&table_id=420,2017-03-10 12:39:21225
1889,Museo de las Caritas,Arqueologia,1991-12-01,"Instituto Veracruzano de la Cultura, Ayuntamiento de Panuco",30,Veracruz de Ignacio de la Llave,123,Panuco,1,PANUCO,Melchor Ocampo s/n esq. Lorenzo Barcelata,Zona Centro,93990,,,,lepp84@gmail.com,,-98.17718,22.05672,http://sic.gob.mx/ficha.php?table=museo&table_id=1889,2017-05-04 10:27:09226
1590,Museo Teodoro Cano,Arte,2007-12-14,Instituto Veracruzano de la Cultura,30,Veracruz de Ignacio de la Llave,124,Papantla,1,PAPANTLA DE OLARTE,"Int. Centro Cultural Teodoro Cano, Rodolfo Curtin 101",Centro,93400,,,,centroculturalteodorocano@gmail.com, victor_uriel9@hotmail.com,0,0,,2017-05-04 10:42:26226
601,Museo de Sitio de El Tajin,Arqueologia,1993-10-01,Secretaria de Cultura/INAH,30,Veracruz de Ignacio de la Llave,124,Papantla,1,PAPANTLA DE OLARTE,Calz. Jose Garcia Payon,,93400,,http://www.inah.gob.mx/es/red-de-museos/256-museo-de-sitio-de-el-tajin,,jesus_trejo@inah.gob.mx, inahveracruzsur@hotmail.com,-97.37812,20.4426,,2017-05-04 10:39:29227
688,Museo Comunitario Serafin Olarte (Cerrado temporalmente),TND,1000-01-01,Comunitario independiente,30,Veracruz de Ignacio de la Llave,124,Papantla,33,CUYUXQUIHUI,"Domicilio conocido, junto al sitio prehispanico",,93060,,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=688,2017-03-10 12:13:40226
1591,Museo de las Mascaras,Arte,2007-01-01,Museo Comunitario,30,Veracruz de Ignacio de la Llave,124,Papantla,101,SAN PABLO,Carr. Papantla Gutierrez Zamora,Rancho la Union,93530,,,,mujerdehumo_333@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1591,2017-03-10 12:39:21226
682,Museo Tuxteco,Arqueologia,1975-07-01,Secretaria de Cultura/INAH,30,Veracruz de Ignacio de la Llave,143,Santiago Tuxtla,1,SANTIAGO TUXTLA,Lic. Angel Carvajal s/n,Centro,95830,,http://www.inah.gob.mx/es/red-de-museos/225-museo-tuxteco,,inahveracruzsur@hotmail.com,,-95.30038,18.4667,http://sic.gob.mx/ficha.php?table=museo&table_id=682,2017-05-04 10:27:09227
299,Museo de Sitio de Tres Zapotes,Arqueologia,1975-07-01,Secretaria de Cultura/INAH,30,Veracruz de Ignacio de la Llave,143,Santiago Tuxtla,81,TRES ZAPOTES,Congregacion de Tres Zapotes,,95830,,http://www.inah.gob.mx/es/red-de-museos/226-museo-de-sitio-de-tres-zapotes,https://treszapotesveracruz.wordpress.com/museo-de-tres-zapotes/,inahveracruzsur@hotmail.com,,-95.43581,18.47726,http://sic.gob.mx/ficha.php?table=museo&table_id=299,2017-05-04 10:42:26227
679,Museo de Sitio Castillo de Teayo,Arqueologia,1975-08-01,Secretaria de Cultura/INAH,30,Veracruz de Ignacio de la Llave,157,Castillo de Teayo,1,CASTILLO DE TEAYO,Plaza de la Piramide s/n,Centro,92940,,http://www.inah.gob.mx/es/red-de-museos/219-museo-de-sitio-castillo-teayo,,difusion.inahver@yahoo.com.mx, inahveracruzsur@hotmail.com,-97.63338,20.75013,,2017-05-04 10:39:29228
21,Museo Marino Comunitario de Tecolutla,Historia,1988-10-12,"Museo Marino Comunitario, A.C.",30,Veracruz de Ignacio de la Llave,158,Tecolutla,1,TECOLUTLA,Matamoros s/n,Centro,93570,,https://www.zonaturistica.com/atractivo-turistico/1254/museo-marino-comunitario-tecolutla.html,,museomarino93570@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=21,2017-03-10 12:13:40227
264,Museo Comunitario de la Antigua Estacion Ferroviaria,Historia,1998-05-01,Ayuntamiento de Teocelo,30,Veracruz de Ignacio de la Llave,164,Teocelo,1,TEOCELO,Francisco I. Madero s/n,Col. La Coheteria,91615,,,,plateresco@hotmail.com,,-96.97874,19.38713,http://sic.gob.mx/ficha.php?table=museo&table_id=264,2017-03-10 12:39:21227
555,Museo de Sitio de San Lorenzo Tenochtitlan,Arqueologia,1995-05-01,Secretaria de Cultura/INAH,30,Veracruz de Ignacio de la Llave,172,Texistepec,19,SAN LORENZO TENOCHTITLAN,Cuauhtemoc s/n,,93780,,http://www.inah.gob.mx/red-de-museos/223-museo-de-sitio-de-san-lorenzo-tenochtitlan,,esteban_rodriguez@inah.gob.mx,centro_inah_ver,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=555,2017-05-04 10:27:09228
1120,Museo de Agustin Lara,Historia,2000-01-01,Ayuntamiento de Tlacotalpan,30,Veracruz de Ignacio de la Llave,178,Tlacotalpan,1,TLACOTALPAN,Rodriguez Beltran s/n,Centro,95460,,https://www.zonaturistica.com/atractivo-turistico/1925/casa-museo-agustin-lara-tlacotalpan.html,,salexand_@hotmail.com,,-95.65993,18.6125,http://sic.gob.mx/ficha.php?table=museo&table_id=1120,2017-05-04 10:42:26228
187,Museo Jarocho Salvador Ferrando,Arte,1965-01-01,Ayuntamiento de Tlacotalpan,30,Veracruz de Ignacio de la Llave,178,Tlacotalpan,1,TLACOTALPAN,"Manuel M. Alegre 6, Parque Hidalgo",Centro,91000,,,,carballo_mar@hotmail.com,,-95.6602,18.61238,http://sic.gob.mx/ficha.php?table=museo&table_id=187,2017-05-04 10:39:29229
206,Museo de la Amistad Mexico-Cuba,Historia,1976-02-19,Ayuntamiento de Tuxpan,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,TUXPAM DE RODRIGUEZ CANO,Alvaro Obregon 1,Col. Santiago de la Peña,92770,,http://turismo.mexicoxp.com/veracruz/art-Museo_de_la_amistad_-737.html,http://tuxpanveracruz.gob.mx/atractivos/,museomexicocuba@hotmail.com,,-97.41277,20.94847,http://sic.gob.mx/ficha.php?table=museo&table_id=206,2017-03-10 12:13:40228
594,Museo de Sitio de Cempoala,Arqueologia,2001-12-19,Secretaria de Cultura/INAH,30,Veracruz de Ignacio de la Llave,191,Ursulo Galvan,1,URSULO GALVAN,Francisco del Paso y Troncoso 38,,91667,,http://www.inah.gob.mx/es/red-de-museos/220-museo-de-sitio-de-cempoala,,inahveracruzsur@hotmail.com, nahum_noguera@inah.gob.mx,0,0,,2017-03-10 12:39:21228
317,Museo de Sitio de Higueras,Arqueologia,1986-08-01,Secretaria de Cultura/INAH,30,Veracruz de Ignacio de la Llave,192,Vega de Alatorre,1,VEGA DE ALATORRE,Domicilio conocido,Las Higueras,93965,,http://www.inah.gob.mx/es/red-de-museos/222-museo-de-sitio-de-higueras,,difusion.inahver@yahoo.com.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=317,2017-05-04 10:27:09229
1565,Museo de Cera de Veracruz,Especializado,2002-11-27,"Atracciones Culturales de Oriente, S.A. de C.V.",30,Veracruz de Ignacio de la Llave,193,Veracruz,1,VERACRUZ,"Plaza Acuario, Blvd. Manuel Avila Camacho s/n local 1",Centro,91700,,http://www.museodecera.com.mx/,,gerenciaveracruz@grupomuseodecera.com,museodecera,-96.12237,19.18781,http://sic.gob.mx/ficha.php?table=museo&table_id=1565,2017-05-04 10:42:26229
923,Museo del Fuerte de San Juan de Ulua,Historia,1984-11-01,Secretaria de Cultura/INAH,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,VERACRUZ,Pedro Saenz de Baranda s/n,Islote de San Juan de Ulua,91700,,,,sara_sanz@inah.gob.mx,,-96.1314,19.20945,http://sic.gob.mx/ficha.php?table=museo&table_id=923,2017-05-04 10:39:29230
154,Museo Naval Mexico,Historia,1997-06-01,Secretaria de Marina,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,VERACRUZ,Mariano Arista 418,Centro Historico,91700,,,,museonavalmexico@semar.gob.mx,,-96.13518,19.19947,http://sic.gob.mx/ficha.php?table=museo&table_id=154,2017-03-10 12:13:40229
149,Museo Baluarte de Santiago,Historia,1991-05-01,Secretaria de Cultura/INAH,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,VERACRUZ,Francisco Canal s/n,Centro,91700,,http://www.inah.gob.mx/es/red-de-museos/218-museo-baluarte-de-santiago,,inahveracruzsur@hotmail.com,@centro_inah_ver,-96.13332,19.19814,http://sic.gob.mx/ficha.php?table=museo&table_id=149,2017-03-10 12:39:21229
157,Casa Museo Salvador Diaz Miron,Historia,1982-11-01,Ayuntamiento de Veracruz,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,VERACRUZ,Av. Zaragoza 322,Centro Historico,91700,,,https://www.facebook.com/mdiazmiron,cmsdm@hotmail.com, azueta@hotmail.com,-96.13587,19.19873,,2017-05-04 10:27:09230
141,Museo Recinto de la Reforma,Historia,1968-01-01,Ayuntamiento de Veracruz,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,VERACRUZ,Benito Juarez 1 esq. Jose Ma. Morelos y Pavon,Centro Historico,91700,,,http://www.destinoveracruz.com/lugares/museo-recinto-de-la-reforma-en-veracruz.php,rempresarial@hotmail.com,,-96.13868,19.20159,http://sic.gob.mx/ficha.php?table=museo&table_id=141,2017-05-04 10:42:26230
163,Museo de la Ciudad de Veracruz Coronel Manuel Gutierrez Zamora,Historia,1970-11-25,Ayuntamiento de Veracruz,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,VERACRUZ,Av. Zaragoza 397 esq. Esteban Morales,Centro Historico,91700,,,http://www.facebook.com/pages/Museo-de-la-Ciudad-de-Veracruz/110492658969029,admonmuver@gmail.com, libranover@hotmail.com,-96.13595,19.19825,,2017-05-04 10:39:29231
1116,Museo Regional de Palmillas,Arqueologia,2004-12-16,Secretaria de Cultura/INAH,30,Veracruz de Ignacio de la Llave,196,Yanga,14,PALMILLAS,Domicilio conocido,,93930,,http://www.inah.gob.mx/es/red-de-museos/224-museo-regional-de-palmillas,,fernando_miranda@inah.gob.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1116,2017-03-10 12:13:40230
1738,Museo Dr. J. Benigno Zilli Manica,Historia,2004-12-26,"Fomento Cultural Zentla, A.C./Ayuntamiento de Zentla",30,Veracruz de Ignacio de la Llave,200,Zentla,1,COLONIA MANUEL GONZALEZ,Av. Juarez s/n,Centro,94220,,,,municipiodezentla@outlook.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1738,2017-03-10 12:39:21230
199,Museo Comunitario U Yotoch Cah,Arqueologia,1996-12-03,Comunitario,31,Yucatan,3,Akil,1,AKIL,Calle 20 s/n por 19 y 20,Centro,97990,,,,,,-89.34688,20.26708,http://sic.gob.mx/ficha.php?table=museo&table_id=199,2017-05-04 10:27:09231
159,Museo Comunitario Itzmal Kauil,Historia,1986-09-27,"Union Nacional de Museos y Ecomuseos, A.C./Union Estatal de Museos Comunitarios de Yucatan, A.C.",31,Yucatan,40,Izamal,1,IZAMAL,Calle 31,Centro Historico,97540,,,,,,-89.01739,20.93305,http://sic.gob.mx/ficha.php?table=museo&table_id=159,2017-05-04 10:42:26231
1170,Museo de Arte Popular de Yucatan,Arte,2007-07-28,Secretaria de Cultura y las Artes,31,Yucatan,50,Merida,1,MERIDA,Calle 50 num. 487,Barrio de Mejorada,97000,,https://www.facebook.com/MAPYucatan/,,patrimonio.icy@yucatan.gob.mx,,-89.61678,20.96885,http://sic.gob.mx/ficha.php?table=museo&table_id=1170,2017-05-04 10:39:29232
386,Museo Fernando Garcia Ponce-Macay,Arte,1994-04-29,Instituto de Historia y Museos de Yucatan,31,Yucatan,50,Merida,1,MERIDA,Pasaje de la Revolucion s/n,Centro Historico,97000,,http://www.macay.org/p/1/museo,https://www.facebook.com/museomacay,direccion@macay.org,museo_macay,-89.62297,20.96661,http://sic.gob.mx/ficha.php?table=museo&table_id=386,2017-03-10 12:13:40231
1483,Museo Conmemorativo de la Inmigracion Coreana a Yucatan,Historia,2007-05-15,Asociacion Coreana de Yucatan,31,Yucatan,50,Merida,1,MERIDA,Calle 65  num. 397-A x 44 y 46,Centro,97000,,https://es-la.facebook.com/Museo-Conmemorativo-de-la-Inmigraci%C3%B3n-Coreana-a-Yucat%C3%A1n-153347068015960/,,gennyara2005@yahoo.com,,-89.61359,20.96324,http://sic.gob.mx/ficha.php?table=museo&table_id=1483,2017-03-10 12:39:21231
1667,Jardin Botanico Regional Xiitbal neek,Ciencia y tecnologia,1983-01-01,"Centro de Investigacion Cientifica de Yucatan, A.C.",31,Yucatan,50,Merida,1,MERIDA,Calle 43 num. 130,Col. Chuburna de Hidalgo,97200,,http://www.cicy.mx/jardin-botanico/que-somos,,silvana@cicy.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1667,2017-05-04 10:27:09232
410,Museo de la Ciudad de Merida,Historia,2007-06-29,Ayuntamiento de Merida,31,Yucatan,50,Merida,1,MERIDA,Calle 56 num. 529 A,Centro Historico,97000,,http://www.merida.gob.mx/cultura/contenido/museos/museociudad.htm,,carlos.sarabia@merida.gob.mx, museodelaciudad@merida.gob.mx,-89.62124,20.96441,,2017-05-04 10:42:26232
1834,Casa Museo Montes Molina,Arte,2006-04-01,La Quinta Montes Molina,31,Yucatan,50,Merida,1,MERIDA,Calle 56-A num. 469,Centro,97000,,http://www.laquintamm.com/museo.html,https://www.facebook.com/LaQuintaMontesMolina/timeline,info@laquintamm.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1834,2017-05-04 10:39:29233
419,Museo Regional de Antropologia Yucatan (Palacio Canton),Arqueologia,1959-12-17,Secretaria de Cultura/INAH,31,Yucatan,50,Merida,1,MERIDA,Paseo Montejo 485,Centro,97000,,http://www.inah.gob.mx/red-de-museos/306-museo-regional-de-antropologia-de-yucatan-palacio-canton,http://www.facebook.com/museoregionalpalaciocanton,palacio.canton@inah.gob.mx, palaciocanton@gmail.com,-89.61945,20.97802,,2017-03-10 12:13:40232
1583,Gran Museo del Mundo Maya,Arqueologia,2012-09-25,Instituto de Historia y Museos de Yucatan,31,Yucatan,50,Merida,1,MERIDA,Calle 60 Norte 299,"Unidad Revolucion, Ex-Cordemex",97110,,http://www.granmuseodelmundomaya.com.mx/,,gmuseommm@gmail.com,GranMMM,-89.62907,21.03455,http://sic.gob.mx/ficha.php?table=museo&table_id=1583,2017-03-10 12:39:21232
677,Museo de los Ferrocarriles de Yucatan,Historia,2002-11-01,"Amigos del Museo de los Ferrocarriles de Yucatan, A.C.",31,Yucatan,50,Merida,1,MERIDA,Calle 43 num. 429,Centro,97000,,https://www.facebook.com/museodelosferrocarrilesdeyucatan/timeline,,gren97@hotmail.com, museofy@nokiamail.com,-89.61249,20.97688,,2017-05-04 10:27:09233
670,Planetario Arcadio Poveda Ricalde,Ciencia y tecnologia,2003-09-29,Ayuntamiento de Merida,31,Yucatan,50,Merida,1,MERIDA,Calle 62 x 61 Centro Cultural Olimpo,Centro Historico,97000,,http://www.merida.gob.mx/planetario/#,,planetario@merida.gob.mx,,-89.62462,20.96751,http://sic.gob.mx/ficha.php?table=museo&table_id=670,2017-05-04 10:42:26233
1923,Museo de la Musica Mexicana de Merida,Sin catalogar,1980-04-23,Particular,31,Yucatan,50,Merida,1,MERIDA,Calle 11 num. 66 X 16 y 16-A,"Col. Pedregales de Cholul, Delegacion Cholula",97305,,http://safemapcozumel.com/spanish/arte/museo.php,,alex_manina@hotmail.com, alex_manina@yahoo.com,0,0,,2017-05-04 10:39:29234
418,Pinacoteca del Estado Juan Gamboa Guzman,Arte,1981-07-01,Secretaria de Cultura/INAH,31,Yucatan,50,Merida,1,MERIDA,Calle 59 num. 499,Centro Historico,97000,,http://www.inah.gob.mx/es/red-de-museos/305-pinacoteca-de-merida-juan-gamboa-guzman,,eduardo_sigler@yahoo.com,,-89.62234,20.96875,http://sic.gob.mx/ficha.php?table=museo&table_id=418,2017-03-10 12:13:40233
1480,Museo Casa Montejo,Arte,2010-12-02,"Fomento Cultural Banamex, A.C.",31,Yucatan,50,Merida,1,MERIDA,Calle 63 num. 506,Centro,97000,,http://www.casasdeculturabanamex.com/museocasamontejo/,http://www.casasdeculturabanamex.com/,contacto@museocasamontejo.com, contacto@fomentoculturalbanamex.org,-89.62385,20.96647,,2017-03-10 12:39:21233
678,Museo de Historia Natural,Ciencia y tecnologia,1987-07-31,Ayuntamiento de Merida,31,Yucatan,50,Merida,1,MERIDA,Calle 59 num. 648,Centro,97000,,,,museohn@merida.gob.mx,,-89.63915,20.97107,http://sic.gob.mx/ficha.php?table=museo&table_id=678,2017-05-04 10:27:09234
675,Museo de la Cancion Yucateca,Arte,1978-11-05,Instituto de Historia y Museos de Yucatan,31,Yucatan,50,Merida,1,MERIDA,Calle 57 num. 464,Barrio de La Mejorada,97000,,http://www.museodelacancionyucateca.com/,https://www.facebook.com/museodelacancion.yucateca,mcy@museodelacancionyucateca.com,,-89.61494,20.96854,http://sic.gob.mx/ficha.php?table=museo&table_id=675,2017-05-04 10:42:26234
681,Museo del Pueblo Maya de Dzibilchaltun,Arqueologia,1994-01-31,Secretaria de Cultura/INAH,31,Yucatan,50,Merida,86,DZIBILCHALTUN,"Carr. a Chablekal km 6.5, Zona Arqueologica de Dzibilchaltun",,97310,,http://www.inah.gob.mx/es/zonas/150-museo-del-pueblo-maya-de-dzibilchaltun,http://www.facebook.com/museopueblomaya,ilanvit@yahoo.com,,-89.59786,21.09122,http://sic.gob.mx/ficha.php?table=museo&table_id=681,2017-05-04 10:39:29235
1763,Museo de Ciencias del Crater Chicxulub,Ciencia y tecnologia,2014-06-05,"UNAM/Centro de Investigacion Cientifica de Yucatan, A.C./Secretaria de Investigacion, Innovacion y Educacion Superior",31,Yucatan,50,Merida,120,SIERRA PAPACAL,Carr. Sierra Papacal km. 5,,31267,,https://www.facebook.com/MuseoDelCrater?fref=ts,http://pctyuc.org/museo-crater/,contacto@pctyuc.org,,-89.78078,21.1309,http://sic.gob.mx/ficha.php?table=museo&table_id=1763,2017-03-10 12:13:40234
204,Museo de Felipe Carrillo Puerto,Historia,1999-02-25,Ayuntamiento de Motul,31,Yucatan,52,Motul,1,MOTUL DE CARRILLO PUERTO,Calle 29 s/n por calle 28,Centro,97430,,,,educacionycultura@motul.gob.mx,,-89.28431,21.0961,http://sic.gob.mx/ficha.php?table=museo&table_id=204,2017-03-10 12:39:21234
1596,Museo Choco-Story Uxmal,Especializado,2014-07-01,"Choco-Story Uxmal, S.A. de C.V.",31,Yucatan,66,Santa Elena,1,SANTA ELENA,Antigua Carretera Campeche Km. 78 (frente hacienda a un costado del hotel y Carr. Puuc),Lazaro Cardemas,97890,,http://www.choco-storymexico.com/,http://www.en-yucatan.com.mx/ruta-puuc/ecomuseo-del-cacao/,gerenciachocostoryuxmal@gmail.com,,-89.76837,20.36416,http://sic.gob.mx/ficha.php?table=museo&table_id=1596,2017-05-04 10:27:09235
647,Museo de Sitio de Uxmal,Arqueologia,1987-03-01,Secretaria de Cultura/INAH,31,Yucatan,66,Santa Elena,1,SANTA ELENA,"Antigua Carr. a Campeche, km. 78",Zona Arqueologica,97890,,http://www.inah.gob.mx/es/red-de-museos/215-museo-de-sitio-de-uxmal,,zuxmal@gmail.com,,-89.76987,20.36072,http://sic.gob.mx/ficha.php?table=museo&table_id=647,2017-05-04 10:42:26235
